ano,codigo,rdeser,total_matriculados,mat_mas,promedio_edad,municipal,particular,arancel,total_titulados,rmat_tit,clasif_inst_n3,area_ocde,modalidad,jornada,acreditada
2010,I390S1C12J2V1,0.575757575757576,66,1,27.5,0.121212121212121,,1184000,1,1,Centros de Formaci�n T�cnica,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",,VESPERTINO,
2010,I598S3C9J2V1,0.103448275862069,29,,28.8,0.172413793103448,,676500,2,,Centros de Formaci�n T�cnica,EDUCACI�N,,VESPERTINO,
2010,I598S3C8J2V1,0.395833333333333,48,0.270833333333333,27,0.25,,676500,2,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I598S3C17J2V1,0.517241379310345,29,0.379310344827586,23.6,0.172413793103448,,676500,3,0.666666666666667,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I598S0C9J1V1,0.12,100,,25.4,0.25,0.02,638000,18,,Centros de Formaci�n T�cnica,EDUCACI�N,,DIURNO,
2010,I598S0C8J1V1,0.140625,64,0.3125,24.7,0.15625,0.015625,682000,5,0.2,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I598S0C5J2V1,0.120634920634921,315,0.542857142857143,29.6,0.101587301587302,0.0158730158730159,913000,14,0.357142857142857,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I598S0C5J1V1,0.590277777777778,144,0.381944444444444,23.2,0.229166666666667,0.0138888888888889,682000,5,0.4,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I598S0C4J1V1,0.330275229357798,109,0.926605504587156,22.5,0.357798165137615,,682000,5,1,Centros de Formaci�n T�cnica,CIENCIAS,,DIURNO,
2010,I598S0C3J1V1,0.493975903614458,83,0.518072289156627,22.4,0.216867469879518,0.0120481927710843,638000,7,0.142857142857143,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I598S0C20J2V1,0.320754716981132,212,0.759433962264151,27.8,0.216981132075472,0.0188679245283019,913000,19,0.684210526315789,Centros de Formaci�n T�cnica,SERVICIOS,,VESPERTINO,
2010,I598S0C20J1V1,0.777049180327869,305,0.619672131147541,22.8,0.291803278688525,0.00983606557377049,682000,13,0.461538461538462,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I598S0C17J2V1,0,46,0.717391304347826,26.3,0.195652173913043,,858000,7,0.285714285714286,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I598S0C16J1V1,0.734375,64,0.09375,21.9,0.265625,0.03125,638000,3,0.333333333333333,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I598S0C0J2V1,0.173076923076923,208,0.855769230769231,29.4,0.139423076923077,0.0192307692307692,913000,1,1,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I427S1C3J2V1,0.388888888888889,54,0.518518518518518,30.6,0.12962962962963,,514000,5,0.6,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I427S1C1J2V1,0.19047619047619,105,0.523809523809524,28.7,0.123809523809524,,514000,7,0.142857142857143,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I228S1C8J2V1,0.142335766423358,274,0.0364963503649635,26.6,0.193430656934307,,540000,74,0.027027027027027,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I228S1C8J1V1,0.411320754716981,265,0.0113207547169811,23.2,0.30188679245283,0.00377358490566038,468000,39,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I228S1C4J2V1,0.433846153846154,325,0.406153846153846,25.8,0.264615384615385,0.00615384615384615,900000,54,0.425925925925926,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I228S1C3J2V1,0.397094430992736,413,0.411622276029056,23.6,0.24455205811138,0.00484261501210654,612000,56,0.339285714285714,Centros de Formaci�n T�cnica,SERVICIOS,,VESPERTINO,
2010,I228S1C3J1V1,0.388888888888889,648,0.300925925925926,21.5,0.274691358024691,0.0154320987654321,540000,59,0.254237288135593,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I679S0C7J1V1,0.693251533742331,163,0.276073619631902,22.5,0.208588957055215,0.0368098159509202,838000,14,0.285714285714286,Centros de Formaci�n T�cnica,AGRICULTURA,,DIURNO,
2010,I679S0C6J1V1,0.601307189542484,153,0.104575163398693,30.1,0.169934640522876,0.0065359477124183,868000,17,0.117647058823529,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I679S0C5J2V1,0.485294117647059,68,0.882352941176471,25.5,0.191176470588235,0.0147058823529412,848000,8,1,Centros de Formaci�n T�cnica,CIENCIAS,,VESPERTINO,
2010,I679S0C5J1V1,0.394736842105263,38,0.842105263157895,23.9,0.210526315789474,,848000,7,1,Centros de Formaci�n T�cnica,CIENCIAS,,DIURNO,
2010,I679S0C2J2V1,0.301587301587302,63,0.587301587301587,28.4,0.142857142857143,,828000,16,0.4375,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I679S0C13J2V1,0.826086956521739,69,0.855072463768116,30.9,0.144927536231884,0.0144927536231884,828000,5,1,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I679S0C12J1V1,0.584686774941995,431,0.183294663573086,28,0.183294663573086,0.0116009280742459,868000,123,0.16260162601626,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I679S0C0J2V1,0.642857142857143,28,0.5,24.9,0.142857142857143,,828000,1,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I701S2C2J2V1,0.15,160,0.03125,26,0.08125,0.00625,1404000,32,0.03125,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I701S2C2J1V1,0.188976377952756,254,0.0236220472440945,22.9,0.141732283464567,0.0511811023622047,1404000,56,0.0357142857142857,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I701S0C2J5V1,0.198019801980198,101,0.148514851485149,23.7,0.178217821782178,0.0198019801980198,1404000,25,0.04,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,OTRO,
2010,I701S0C2J2V1,0.323287671232877,365,0.010958904109589,28,0.0794520547945206,0.0219178082191781,1404000,44,,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I701S0C2J1V1,0.336116910229645,479,0.0167014613778706,23.1,0.131524008350731,0.0668058455114822,1404000,98,0.0204081632653061,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I260S47C79J1V1,0.646153846153846,65,0.0615384615384615,22.4,0.353846153846154,,790000,10,0.1,Centros de Formaci�n T�cnica,EDUCACI�N,,DIURNO,
2010,I260S47C47J1V1,0.312944523470839,703,0.139402560455192,22.6,0.294452347083926,0.00284495021337127,980000,149,0.134228187919463,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C200J1V1,0.529411764705882,119,0.0756302521008403,42.9,0.0336134453781513,,570000,24,0.125,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C119J2V1,0.216666666666667,60,0.15,34.6,0.116666666666667,,880000,12,0.166666666666667,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I260S47C119J1V1,0.211111111111111,90,0.0888888888888889,29.4,0.177777777777778,,880000,23,0.217391304347826,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C118J2V1,0.613333333333333,225,0.0666666666666667,24.3,0.186666666666667,0.00444444444444444,970000,29,0.103448275862069,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I260S47C118J1V1,0.529085872576177,361,0.0277008310249307,21.7,0.260387811634349,0.00554016620498615,980000,61,0.0327868852459016,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C115J1V1,0.275510204081633,98,0.346938775510204,22.4,0.295918367346939,,960000,23,0.173913043478261,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C108J1V1,0.354545454545455,110,0.809090909090909,22,0.236363636363636,0.00909090909090909,960000,22,0.818181818181818,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I260S47C104J1V1,0.289156626506024,83,0.0963855421686747,22.6,0.228915662650602,,930000,17,,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S47C100J2V1,0.333333333333333,51,0.254901960784314,25.7,0.254901960784314,,820000,14,0.285714285714286,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I260S39C47J1V1,0.183098591549296,71,0.126760563380282,24.1,0.394366197183099,,910000,4,0.25,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2011,I260S35C104J1V1,0.197368421052632,76,0.157894736842105,22.2,0.618421052631579,0.0131578947368421,1050000,9,0.111111111111111,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2010,I260S21C79J1V1,0.267326732673267,101,0.0495049504950495,21.9,0.386138613861386,,810000,19,0.105263157894737,Centros de Formaci�n T�cnica,EDUCACI�N,,DIURNO,
2010,I260S21C56J2V1,0.264150943396226,106,0.60377358490566,24.7,0.264150943396226,0.0188679245283019,1160000,17,0.411764705882353,Centros de Formaci�n T�cnica,SERVICIOS,,VESPERTINO,
2010,I260S21C56J1V1,0.257777777777778,225,0.52,21.4,0.293333333333333,0.0444444444444444,1160000,29,0.448275862068966,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I260S21C47J2V1,0.387096774193548,434,0.205069124423963,25.9,0.255760368663594,0.00691244239631336,1000000,73,0.219178082191781,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I260S21C47J1V1,0.174789915966387,595,0.156302521008403,22.2,0.339495798319328,0.0168067226890756,1070000,139,0.107913669064748,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C45J2V1,0.350515463917526,97,0.762886597938144,26.2,0.268041237113402,,890000,20,0.8,Centros de Formaci�n T�cnica,SERVICIOS,,VESPERTINO,
2010,I260S21C45J1V1,0.296296296296296,108,0.518518518518518,22.2,0.342592592592593,0.0185185185185185,890000,18,0.444444444444444,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I260S21C43J1V1,0.257142857142857,105,0.657142857142857,22.3,0.314285714285714,0.00952380952380952,1060000,26,0.576923076923077,Centros de Formaci�n T�cnica,AGRICULTURA,,DIURNO,
2010,I260S21C32J2V1,0.278947368421053,190,0.378947368421053,26,0.173684210526316,,990000,39,0.384615384615385,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I260S21C32J1V1,0.229050279329609,179,0.324022346368715,21.8,0.206703910614525,0.0391061452513966,990000,29,0.137931034482759,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C29J1V1,0.0481927710843374,166,0.283132530120482,21.9,0.337349397590361,0.0301204819277108,1060000,43,0.255813953488372,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C118J1V1,0.562326869806094,361,0.0138504155124654,21,0.32409972299169,,1070000,56,,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C115J1V1,0.28125,96,0.21875,21.8,0.333333333333333,0.0104166666666667,1050000,14,0.285714285714286,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C108J2V1,0.73202614379085,153,0.790849673202614,24.2,0.189542483660131,0.0065359477124183,980000,7,0.857142857142857,Centros de Formaci�n T�cnica,SERVICIOS,,VESPERTINO,
2010,I260S21C108J1V1,0.429378531073446,177,0.700564971751412,21.7,0.254237288135593,0.0338983050847458,980000,18,0.722222222222222,Centros de Formaci�n T�cnica,SERVICIOS,,DIURNO,
2010,I260S21C104J1V1,0.175824175824176,91,0.10989010989011,22.8,0.351648351648352,0.021978021978022,990000,21,0.0952380952380952,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I260S21C100J2V1,0.204301075268817,93,0.419354838709677,26.4,0.268817204301075,0.010752688172043,830000,14,0.642857142857143,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I224S2C16J2V1,0.126436781609195,696,0.237068965517241,29,0.214080459770115,0.0014367816091954,537500,170,0.247058823529412,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I224S2C16J1V1,0.115693012600229,873,0.15922107674685,25.4,0.316151202749141,0.00458190148911798,537500,194,0.134020618556701,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I224S2C15J2V1,0.631578947368421,209,0.267942583732057,26.5,0.258373205741627,,537500,12,0.166666666666667,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,VESPERTINO,
2010,I224S2C15J1V1,0.457725947521866,343,0.119533527696793,24.1,0.271137026239067,,537500,50,0.06,Centros de Formaci�n T�cnica,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2010,I224S1C7J1V1,0.269230769230769,78,0.730769230769231,22,0.282051282051282,0.0128205128205128,437500,17,0.705882352941177,Centros de Formaci�n T�cnica,CIENCIAS,,DIURNO,
2010,I224S1C6J2V1,0.138888888888889,108,0.611111111111111,26.9,0.157407407407407,,437500,23,0.608695652173913,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I224S1C4J2V1,0.270833333333333,288,0.454861111111111,30.2,0.138888888888889,0.00347222222222222,437500,57,0.368421052631579,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I224S1C4J1V1,0.112676056338028,71,0.366197183098592,26.5,0.225352112676056,0.0422535211267606,437500,17,0.117647058823529,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I224S1C13J2V1,0.302325581395349,301,0.475083056478405,28.4,0.162790697674419,0.00996677740863787,437500,51,0.509803921568627,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I224S1C13J1V1,0.298701298701299,77,0.415584415584416,23.8,0.142857142857143,0.025974025974026,437500,10,0.2,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,DIURNO,
2010,I224S1C10J2V1,0.340236686390533,338,0.878698224852071,26.8,0.195266272189349,,437500,35,0.885714285714286,Centros de Formaci�n T�cnica,CIENCIAS,,VESPERTINO,
2010,I224S1C10J1V1,0.346666666666667,150,0.806666666666667,22.2,0.293333333333333,0.00666666666666667,437500,9,0.444444444444444,Centros de Formaci�n T�cnica,CIENCIAS,,DIURNO,
2010,I586S0C2J2V1,0.358208955223881,67,0.492537313432836,30.3,0.104477611940299,0.0149253731343284,680000,13,0.692307692307692,Centros de Formaci�n T�cnica,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",,VESPERTINO,
2010,I586S0C0J2V1,0.210526315789474,19,0.684210526315789,27.1,0.210526315789474,,680000,4,0.75,Centros de Formaci�n T�cnica,HUMANIDADES Y ARTES,,VESPERTINO,
2010,I39S8C8J1V1,0.142857142857143,175,0.537142857142857,22.6,0.177142857142857,0.285714285714286,4713200,13,0.461538461538462,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,,DIURNO,
2014,I46S16C132J5V1,0.111111111111111,54,0.222222222222222,33.5,0.12962962962963,,1440000,1,,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,OTRO,2
2014,I1S2C97J2V1,0,9,0.888888888888889,30.9,0.222222222222222,,2990000,5,0.8,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I1S2C58J2V1,0.3,20,0.95,33.5,0.05,0.1,2460000,1,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I39S8C8J1V1,0.167832167832168,286,0.538461538461538,22.7,0.118881118881119,0.36013986013986,5963400,27,0.518518518518518,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I39S8C85J1V1,0.302325581395349,43,0.418604651162791,23.2,0.255813953488372,0.0465116279069767,2171400,1,,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I39S8C46J1V1,0.241860465116279,215,0.734883720930233,21.8,0.362790697674419,0.0186046511627907,1886500,13,0.692307692307692,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I39S8C42J1V1,0.21969696969697,132,0.659090909090909,23.3,0.28030303030303,0.0757575757575758,3019600,7,0.714285714285714,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,1
2014,I39S8C3J1V1,0.192307692307692,234,0.457264957264957,22.8,0.264957264957265,0.0982905982905983,3210700,14,0.428571428571429,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I39S8C2J1V1,0.300518134715026,193,0.357512953367876,22.3,0.274611398963731,0.113989637305699,3134400,16,0.25,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I39S8C18J1V1,0.349397590361446,332,0.424698795180723,22,0.186746987951807,0.153614457831325,5284200,13,0.230769230769231,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I39S8C17J1V1,0.0352941176470588,170,0.476470588235294,22.6,0.358823529411765,0.0941176470588235,3288000,21,0.476190476190476,Universidades Privadas,AGRICULTURA,PRESENCIAL,DIURNO,1
2014,I39S8C16J1V1,0.314229249011858,506,0.16600790513834,21.9,0.316205533596838,0.0395256916996047,3162500,24,0.0416666666666667,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I39S8C15J1V2,0.253246753246753,154,0.279220779220779,21.8,0.363636363636364,0.025974025974026,2171400,15,0.0666666666666667,Universidades Privadas,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I39S8C10J1V1,0.00495049504950495,202,0.54950495049505,22.3,0.381188118811881,0.103960396039604,3584200,24,0.583333333333333,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I13S12C13J1V1,0.172268907563025,238,0.23109243697479,23.1,0.563025210084034,0.0210084033613445,2492300,16,0.0625,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I13S11C9J1V1,0.224,125,0.384,24.6,0.424,,2618800,2,0.5,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I13S11C6J1V1,0,148,0.351351351351351,22.3,0.432432432432432,0.0135135135135135,2452300,27,0.37037037037037,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I13S11C31J1V1,0.00980392156862745,204,0.411764705882353,23.2,0.470588235294118,0.00490196078431373,2688400,25,0.32,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I13S11C1J1V1,0.270491803278689,122,0.450819672131148,23.1,0.434426229508197,0.040983606557377,2461700,8,0.75,Universidades Privadas,AGRICULTURA,PRESENCIAL,DIURNO,1
2014,I13S11C13J1V1,0.217391304347826,345,0.150724637681159,22.7,0.388405797101449,0.00869565217391304,2515300,20,0.2,Universidades Privadas,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I54S17C56J1V2,0.197674418604651,86,0.941860465116279,21.5,0.546511627906977,0.0232558139534884,1444000,6,1,Universidades Privadas,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I54S17C48J2V1,0.12280701754386,57,0.964912280701754,26.9,0.43859649122807,0.0175438596491228,1345000,9,1,Universidades Privadas,CIENCIAS,PRESENCIAL,VESPERTINO,1
2014,I54S17C113J1V1,0.0394736842105263,152,0.105263157894737,21.8,0.434210526315789,,1309000,26,0.115384615384615,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I54S16C51J2V1,0.594594594594595,37,0.540540540540541,26.1,0.378378378378378,0.108108108108108,1725000,8,0.5,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I54S16C48J1V1,0.0864197530864197,81,0.938271604938272,22.5,0.567901234567901,0.0740740740740741,1345000,4,0.75,Universidades Privadas,CIENCIAS,PRESENCIAL,DIURNO,1
2014,I54S16C113J1V1,0.174311926605505,109,0.110091743119266,21.8,0.577981651376147,,1245000,9,0.222222222222222,Universidades Privadas,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I90S2C97J1V1,0.414893617021277,188,0.0585106382978723,21.4,0.430851063829787,,2070000,15,,Universidades Privadas CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,1
2014,I90S2C35J1V1,0.148484848484848,330,0.590909090909091,21.5,0.360606060606061,0.0696969696969697,2890000,37,0.648648648648649,Universidades Privadas CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I90S2C130J1V1,0.110119047619048,336,0.369047619047619,22,0.389880952380952,0.0416666666666667,2890000,43,0.302325581395349,Universidades Privadas CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,1
2014,I90S2C129J1V1,0.106666666666667,375,0.181333333333333,21.8,0.432,0.0266666666666667,2890000,48,0.208333333333333,Universidades Privadas CRUCH,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,1
2014,I90S2C112J1V1,0.0473372781065089,338,0.387573964497041,21.8,0.446745562130178,0.014792899408284,2890000,43,0.395348837209302,Universidades Privadas CRUCH,SALUD Y SERVICIOS SOCIALES,PRESENCIAL,DIURNO,2
2014,I84S6C68J2V1,0.0983606557377049,61,0.262295081967213,26.4,0.590163934426229,,1090000,4,0.25,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I84S6C67J1V1,0.445,200,,25.6,0.545,,1090000,3,,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,2
2014,I84S6C64J1V1,0.557377049180328,122,0.532786885245902,26,0.524590163934426,,1190000,9,0.333333333333333,Universidades Estatales CRUCH,SERVICIOS,PRESENCIAL,DIURNO,2
2014,I84S2C81J2V1,0.521739130434783,92,0.83695652173913,27.8,0.467391304347826,,1090000,4,1,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I84S2C81J1V1,0.459183673469388,98,0.908163265306122,22.3,0.591836734693878,0.0102040816326531,1090000,1,1,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,DIURNO,2
2014,I84S2C79J2V1,0.172839506172839,81,0.827160493827161,27.8,0.407407407407407,0.0246913580246914,1423000,7,0.857142857142857,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I84S2C74J1V1,0.371794871794872,78,0.141025641025641,28.9,0.333333333333333,,990000,8,0.125,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I84S2C73J2V1,0.448979591836735,49,0.510204081632653,28.1,0.428571428571429,,1090000,6,0.5,Universidades Estatales CRUCH,"INGENIER�A, INDUSTRIA Y CONSTRUCCI�N",PRESENCIAL,VESPERTINO,2
2014,I84S2C71J4V1,0.117647058823529,153,0.366013071895425,35.6,0.124183006535948,,1190000,24,0.333333333333333,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",NO PRESENCIAL,A DISTANCIA,2
2014,I84S2C70J1V1,0.45,60,0.866666666666667,25.5,0.433333333333333,,1090000,4,1,Universidades Estatales CRUCH,CIENCIAS,PRESENCIAL,DIURNO,2
2014,I84S2C68J2V1,0.360655737704918,61,0.409836065573771,27.2,0.426229508196721,,990000,5,0.4,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,VESPERTINO,2
2014,I84S2C68J1V1,0.60126582278481,158,0.329113924050633,29.5,0.354430379746835,,990000,3,,Universidades Estatales CRUCH,"CIENCIAS SOCIALES, ENSE�ANZA COMERCIAL Y DERECHO",PRESENCIAL,DIURNO,2
2014,I84S2C67J1V1,0.384615384615385,351,,28,0.381766381766382,0.00284900284900285,990000,25,,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,2
2014,I84S2C64J1V1,0.529411764705882,170,0.435294117647059,28.6,0.335294117647059,0.00588235294117647,1090000,12,0.5,Universidades Estatales CRUCH,SERVICIOS,PRESENCIAL,DIURNO,2
2014,I84S2C50J1V1,0.108108108108108,185,0.616216216216216,23.5,0.589189189189189,0.027027027027027,2264000,9,0.777777777777778,Universidades Estatales CRUCH,EDUCACI�N,PRESENCIAL,DIURNO,1
